"file","root_pixels_count"
"AF_B20_E_2025-02-03_00H00M.png",1185324
"AF_B20_E_2025-02-03_06H00M.png",1173977
"AF_B20_E_2025-02-03_12H00M.png",1182160
"AF_B20_E_2025-02-03_18H00M.png",1178994
"AF_B20_E_2025-02-04_00H00M.png",1175740
"AF_B20_E_2025-02-04_06H00M.png",1172798
"AF_B20_E_2025-02-04_12H00M.png",1171248
"AF_B20_E_2025-02-04_18H00M.png",1170391
"AF_B20_E_2025-02-05_00H00M.png",1170005
"AF_B20_E_2025-02-05_06H00M.png",1164922
"AF_B20_E_2025-02-05_12H00M.png",1173101
"AF_B20_E_2025-02-05_18H00M.png",1165909
"AF_B20_E_2025-02-06_00H00M.png",1172113
"AF_B20_E_2025-02-06_06H00M.png",1165608
"AF_B20_E_2025-02-06_12H00M.png",1159975
"AF_B20_E_2025-02-06_18H00M.png",1168916
"AF_B20_E_2025-02-07_00H00M.png",1165442
"AF_B20_E_2025-02-07_06H00M.png",1166318
"AF_B20_E_2025-02-07_12H00M.png",1164791
"AF_B20_E_2025-02-07_18H00M.png",1174476
"AF_B20_E_2025-02-08_00H00M.png",1191683
"AF_B20_E_2025-02-08_06H00M.png",1199303
"AF_B20_E_2025-02-08_12H00M.png",1204476
"AF_B20_E_2025-02-08_18H00M.png",1201481
"AF_B20_E_2025-02-09_00H00M.png",1192904
"AF_B20_E_2025-02-09_06H00M.png",1180533
"AF_B20_E_2025-02-09_12H00M.png",1176661
"AF_B20_E_2025-02-09_18H00M.png",1177488
"AF_B20_E_2025-02-10_00H00M.png",1176432
"AF_B20_E_2025-02-10_06H00M.png",1173359
"AF_B20_E_2025-02-10_12H00M.png",1174338
"AF_B20_E_2025-02-10_18H00M.png",1168522
"AF_B20_E_2025-02-11_00H00M.png",1180164
"AF_B20_E_2025-02-11_06H00M.png",1174036
"AF_B20_E_2025-02-11_12H00M.png",1173070
"AF_B20_E_2025-02-11_18H00M.png",1172294
"AF_B20_E_2025-02-12_00H00M.png",1162099
"AF_B20_E_2025-02-12_06H00M.png",1159267
"AF_B20_E_2025-02-12_12H00M.png",1158118
"AF_B20_E_2025-02-12_18H00M.png",1170233
"AF_B20_E_2025-02-13_00H00M.png",1163677
"AF_B20_E_2025-02-13_06H00M.png",1168301
"AF_B20_E_2025-02-13_12H00M.png",1163196
"AF_B20_E_2025-02-13_18H00M.png",1158811
"AF_B20_E_2025-02-14_00H00M.png",1147825
"AF_B20_E_2025-02-14_06H00M.png",1143511
"AF_B20_E_2025-02-14_12H00M.png",1146082
"AF_B20_E_2025-02-14_18H00M.png",1137123
"AF_B20_E_2025-02-15_00H00M.png",1136627
"AF_B20_E_2025-02-15_06H00M.png",1133857
"AF_B20_E_2025-02-15_12H00M.png",1137190
"AF_B20_E_2025-02-15_18H00M.png",1120819
"AF_B20_E_2025-02-16_00H00M.png",1126400
"AF_B20_E_2025-02-16_06H00M.png",1121252
"AF_B20_E_2025-02-16_12H00M.png",1118559
"AF_B20_E_2025-02-16_18H00M.png",1126958
"AF_B20_E_2025-02-17_00H00M.png",1118973
"AF_B20_E_2025-02-17_06H00M.png",1118373
"AF_B20_E_2025-02-17_12H00M.png",1121906
"AF_B20_E_2025-02-17_18H00M.png",1123401
"AF_B20_E_2025-02-18_00H00M.png",1118171
"AF_B20_E_2025-02-18_06H00M.png",1114996
"AF_B20_E_2025-02-18_12H00M.png",1115187
"AF_B20_E_2025-02-18_18H00M.png",1121274
"AF_B20_E_2025-02-19_00H00M.png",1121971
"AF_B20_E_2025-02-19_06H00M.png",1127940
"AF_B20_E_2025-02-19_12H00M.png",1129631
"AF_B20_E_2025-02-19_18H00M.png",1134444
"AF_B20_E_2025-02-20_00H00M.png",1130943
"AF_B20_E_2025-02-20_06H00M.png",1129329
"AF_B20_E_2025-02-20_12H00M.png",1126231
"AF_B20_E_2025-02-20_18H00M.png",1133469
"AF_B20_E_2025-02-21_00H00M.png",1131068
"AF_B20_E_2025-02-21_06H00M.png",1131161
"AF_B20_E_2025-02-21_12H00M.png",1134041
"AF_B20_E_2025-02-21_18H00M.png",1133286
"AF_B20_E_2025-02-22_00H00M.png",1133584
"AF_B20_E_2025-02-22_06H00M.png",1132130
"AF_B20_E_2025-02-22_12H00M.png",1128063
"AF_B20_E_2025-02-22_18H00M.png",1150134
"AF_B20_E_2025-02-23_00H00M.png",1155072
"AF_B20_E_2025-02-23_06H00M.png",1145967
"AF_B20_E_2025-02-23_12H00M.png",1139325
"AF_B20_E_2025-02-23_18H00M.png",1128872
"AF_B20_E_2025-02-24_00H00M.png",1129838
"AF_B20_E_2025-02-24_06H00M.png",1122847
"AF_B20_E_2025-02-24_12H00M.png",1123896
"AF_B20_E_2025-02-24_18H00M.png",1120928
"AF_B20_E_2025-02-25_00H00M.png",1121218
"AF_B20_E_2025-02-25_06H00M.png",1116678
"AF_B20_E_2025-02-25_12H00M.png",1112551
"AF_B20_E_2025-02-25_18H00M.png",1114309
"AF_B20_E_2025-02-26_00H00M.png",1107310
"AF_B20_E_2025-02-26_06H00M.png",1103220
"AF_B20_E_2025-02-26_08H38M.png",1105809
"AF_B20_E_2025-02-26_09H42M.png",1105397
"AF_B20_E_2025-02-26_11H00M.png",1107127
"AF_B20_E_2025-02-26_12H00M.png",1108170
"AF_B20_E_2025-02-26_18H00M.png",1106584
"AF_B20_E_2025-02-27_00H00M.png",1103451
"AF_B20_E_2025-02-27_06H00M.png",1102781
"AF_B20_E_2025-02-27_12H00M.png",1092699
"AF_B20_E_2025-02-27_18H01M.png",1099059
"AF_B20_E_2025-02-28_00H01M.png",1095404
"AF_B20_E_2025-02-28_06H01M.png",1096172
"AF_B20_E_2025-02-28_12H00M.png",1102715
"AF_B20_E_2025-02-28_18H01M.png",1103157
"AF_B20_E_2025-03-01_00H00M.png",1085377
"AF_B20_E_2025-03-01_06H01M.png",1091757
"AF_B20_E_2025-03-01_12H01M.png",1081955
"AF_B20_E_2025-03-01_18H00M.png",1088721
"AF_B20_E_2025-03-02_00H00M.png",1087843
"AF_B20_E_2025-03-02_06H00M.png",1082493
"AF_B20_E_2025-03-02_12H01M.png",1093688
"AF_B20_E_2025-03-02_18H00M.png",1085074
"AF_B20_E_2025-03-03_00H00M.png",1080780
"AF_B20_E_2025-03-03_06H00M.png",1077401
"AF_B20_E_2025-03-03_12H00M.png",1084060
"AF_B20_E_2025-03-03_18H00M.png",1087782
"AF_B20_E_2025-03-04_00H00M.png",1080146
"AF_B20_E_2025-03-04_06H00M.png",1076643
"AF_B20_E_2025-03-04_12H01M.png",1085665
"AF_B20_E_2025-03-04_18H00M.png",1089499
"AF_B20_E_2025-03-05_00H00M.png",1084232
"AF_B20_E_2025-03-05_06H00M.png",1076956
"AF_B20_E_2025-03-05_12H00M.png",1081380
"AF_B20_E_2025-03-05_18H00M.png",1082849
"AF_B20_E_2025-03-06_00H00M.png",1084598
"AF_B20_E_2025-03-06_06H00M.png",1079160
"AF_B20_E_2025-03-06_12H01M.png",1082602
"AF_B20_E_2025-03-06_18H00M.png",1086515
"AF_B20_E_2025-03-07_00H00M.png",1083026
"AF_B20_E_2025-03-07_06H01M.png",1088809
"AF_B20_E_2025-03-07_12H01M.png",1084118
"AF_B20_E_2025-03-07_18H01M.png",1091436
"AF_B20_E_2025-03-08_00H00M.png",1095672
"AF_B20_E_2025-03-08_06H01M.png",1083937
"AF_B20_E_2025-03-08_12H01M.png",1083908
"AF_B20_E_2025-03-08_18H00M.png",1084284
"AF_B20_E_2025-03-09_00H01M.png",1081725
"AF_B20_E_2025-03-09_06H00M.png",1076921
"AF_B20_E_2025-03-09_12H00M.png",1103598
"AF_B20_E_2025-03-09_18H00M.png",1091245
"AF_B20_E_2025-03-10_00H01M.png",1081794
"AF_B20_E_2025-03-10_06H01M.png",1080526
"AF_B20_E_2025-03-10_12H00M.png",1069371
"AF_B20_E_2025-03-10_18H00M.png",1061357
"AF_B20_E_2025-03-11_00H00M.png",1060314
"AF_B20_E_2025-03-11_06H00M.png",1052710
"AF_B20_E_2025-03-11_12H00M.png",1045895
"AF_B20_E_2025-03-11_18H00M.png",1051043
"AF_B20_E_2025-03-12_00H00M.png",1049118
"AF_B20_E_2025-03-12_06H00M.png",1046736
"AF_B20_E_2025-03-12_12H01M.png",1045015
"AF_B20_E_2025-03-12_18H01M.png",1058079
"AF_B20_E_2025-03-13_00H00M.png",1041177
"AF_B20_E_2025-03-13_06H00M.png",1031416
"AF_B20_E_2025-03-13_12H00M.png",1032544
"AF_B20_E_2025-03-13_18H01M.png",1037932
"AF_B20_E_2025-03-14_00H00M.png",1031556
"AF_B20_E_2025-03-14_06H00M.png",1032035
"AF_B20_E_2025-03-14_12H00M.png",1033526
"AF_B20_E_2025-03-14_18H00M.png",1029633
"AF_B20_E_2025-03-15_00H00M.png",1030065
"AF_B20_E_2025-03-15_06H01M.png",1027192
"AF_B20_E_2025-03-15_12H01M.png",1039015
"AF_B20_E_2025-03-15_18H01M.png",1025526
"AF_B20_E_2025-03-16_00H01M.png",1017124
"AF_B20_E_2025-03-16_06H00M.png",1021477
"AF_B20_E_2025-03-16_12H00M.png",1015024
"AF_B20_E_2025-03-16_18H01M.png",1023750
"AF_B20_E_2025-03-17_00H00M.png",1014959
"AF_B20_E_2025-03-17_06H00M.png",1009547
"AF_B20_E_2025-03-17_09H52M.png",1013111
"AF_B20_E_2025-03-17_12H00M.png",1026988
"AF_B20_E_2025-03-17_18H00M.png",1024304
"AF_B20_E_2025-03-18_00H00M.png",1022175
"AF_B20_E_2025-03-18_06H00M.png",1016524
"AF_B20_E_2025-03-18_12H00M.png",1021445
"AF_B20_E_2025-03-18_18H00M.png",1025655
"AF_B20_E_2025-03-19_00H00M.png",1017577
"AF_B20_E_2025-03-19_06H00M.png",1018138
"AF_B20_E_2025-03-19_12H00M.png",1022188
"AF_B20_E_2025-03-19_18H00M.png",1018530
"AF_B20_E_2025-03-20_00H00M.png",1017911
"AF_B20_E_2025-03-20_06H00M.png",1021903
"AF_B20_E_2025-03-20_12H00M.png",1022396
"AF_B20_E_2025-03-20_18H00M.png",1026465
"AF_B20_E_2025-03-21_00H00M.png",1026537
"AF_B20_E_2025-03-21_06H00M.png",1025166
"AF_B20_E_2025-03-21_12H00M.png",1027394
"AF_B20_E_2025-03-21_18H00M.png",1026082
"AF_B20_E_2025-03-22_00H00M.png",1021157
"AF_B20_E_2025-03-22_06H00M.png",1022133
"AF_B20_E_2025-03-22_12H00M.png",1024646
"AF_B20_E_2025-03-22_18H00M.png",1023135
"AF_B20_E_2025-03-23_00H00M.png",1017117
"AF_B20_E_2025-03-23_06H00M.png",1017326
"AF_B20_E_2025-03-23_12H00M.png",1017892
"AF_B20_E_2025-03-23_18H00M.png",1022823
"AF_B20_E_2025-03-24_00H00M.png",1024910
"AF_B20_E_2025-03-24_06H00M.png",1019531
"AF_B20_E_2025-03-24_12H00M.png",1027529
"AF_B20_E_2025-03-24_18H00M.png",1024394
"AF_B20_E_2025-03-25_00H00M.png",1023210
"AF_B20_E_2025-03-25_06H00M.png",1017299
"AF_B20_E_2025-03-25_12H00M.png",1023748
"AF_B20_E_2025-03-25_18H00M.png",1013406
"AF_B20_E_2025-03-26_00H00M.png",1016421
"AF_B20_E_2025-03-26_06H00M.png",1007047
"AF_B20_E_2025-03-26_12H00M.png",1012363
"AF_B20_E_2025-03-26_18H00M.png",1009045
"AF_B20_E_2025-03-27_00H00M.png",1005800
"AF_B20_E_2025-03-27_06H00M.png",1002483
"AF_B20_E_2025-03-27_12H00M.png",1015467
"AF_B20_E_2025-03-27_18H00M.png",1003432
"AF_B20_E_2025-03-28_00H00M.png",1001726
"AF_B20_E_2025-03-28_06H00M.png",1001390
"AF_B20_E_2025-03-28_12H00M.png",1004417
"AF_B20_E_2025-03-28_18H00M.png",1000041
"AF_B20_E_2025-03-29_00H00M.png",1000458
"AF_B20_E_2025-03-29_06H00M.png",996101
"AF_B20_E_2025-03-29_12H00M.png",998676
"AF_B20_E_2025-03-29_18H00M.png",992728
"AF_B20_E_2025-03-30_00H00M.png",990156
"AF_B20_E_2025-03-30_06H00M.png",990826
"AF_B20_E_2025-03-30_12H00M.png",999159
"AF_B20_E_2025-03-30_18H00M.png",986788
"AF_B20_E_2025-03-31_00H00M.png",993594
"AF_B20_E_2025-03-31_06H00M.png",987092
"AF_B20_E_2025-03-31_12H00M.png",994495
"AF_B20_E_2025-03-31_18H00M.png",989715
"AF_B20_E_2025-04-01_00H00M.png",987649
"AF_B20_E_2025-04-01_06H00M.png",983226
"AF_B20_E_2025-04-01_12H00M.png",993082
"AF_B20_E_2025-04-01_18H00M.png",980142
"AF_B20_E_2025-04-02_00H00M.png",977017
"AF_B20_E_2025-04-02_06H00M.png",972150
"AF_B20_E_2025-04-02_12H00M.png",968443
"AF_B20_E_2025-04-02_18H00M.png",973227
"AF_B20_E_2025-04-03_00H00M.png",976206
"AF_B20_E_2025-04-03_06H00M.png",964859
"AF_B20_E_2025-04-03_12H00M.png",972023
"AF_B20_E_2025-04-03_18H00M.png",974256
"AF_B20_E_2025-04-04_00H00M.png",970909
"AF_B20_E_2025-04-04_06H00M.png",972538
"AF_B20_E_2025-04-04_12H00M.png",983464
"AF_B20_E_2025-04-04_18H00M.png",983412
"AF_B20_E_2025-04-05_00H00M.png",975736
"AF_B20_E_2025-04-05_06H00M.png",968900
"AF_B20_E_2025-04-05_12H00M.png",996482
"AF_B20_E_2025-04-05_18H00M.png",981527
"AF_B20_E_2025-04-06_00H00M.png",989471
"AF_B20_E_2025-04-06_06H00M.png",985482
"AF_B20_E_2025-04-06_12H00M.png",1005473
"AF_B20_E_2025-04-06_18H00M.png",992548
"AF_B20_E_2025-04-07_00H00M.png",986603
"AF_B20_E_2025-04-07_06H00M.png",1003807
"AF_B20_E_2025-04-07_12H00M.png",996759
"AF_B20_E_2025-04-07_18H00M.png",997247
"AF_B20_E_2025-04-08_00H00M.png",1010190
"AF_B20_E_2025-04-08_06H00M.png",991206
"AF_B20_E_2025-04-08_12H01M.png",1018364
"AF_B20_E_2025-04-08_18H01M.png",996955
"AF_B20_E_2025-04-09_00H00M.png",982824
"AF_B20_E_2025-04-09_06H01M.png",989174
"AF_B20_E_2025-04-09_12H00M.png",996265
"AF_B20_E_2025-04-09_18H00M.png",995944
"AF_B20_E_2025-04-10_00H00M.png",994306
"AF_B20_E_2025-04-10_06H00M.png",1002759
"AF_B20_E_2025-04-10_12H01M.png",1025289
"AF_B20_E_2025-04-10_18H00M.png",997656
"AF_B20_E_2025-04-11_00H01M.png",996004
"AF_B20_E_2025-04-11_06H00M.png",996812
"AF_B20_E_2025-04-11_12H01M.png",992710
"AF_B20_E_2025-04-11_18H00M.png",988961
"AF_B20_E_2025-04-12_06H00M.png",982864
"AF_B20_E_2025-04-12_12H01M.png",1000181
"AF_B20_E_2025-04-12_18H01M.png",974388
"AF_B20_E_2025-04-13_00H01M.png",972747
"AF_B20_E_2025-04-13_06H01M.png",980192
"AF_B20_E_2025-04-13_12H00M.png",978305
"AF_B20_E_2025-04-13_18H00M.png",981841
"AF_B20_E_2025-04-14_00H00M.png",981110
"AF_B20_E_2025-04-14_06H01M.png",986270
"AF_B20_E_2025-04-14_12H00M.png",979905
"AF_B20_E_2025-04-14_18H00M.png",985498
"AF_B20_E_2025-04-15_00H00M.png",999927
"AF_B20_E_2025-04-15_06H00M.png",986293
"AF_B20_E_2025-04-15_12H00M.png",991036
"AF_B20_E_2025-04-15_18H00M.png",986872
"AF_B20_E_2025-04-16_00H01M.png",986567
"AF_B20_E_2025-04-16_06H00M.png",983678
"AF_B20_E_2025-04-16_12H00M.png",989291
"AF_B20_E_2025-04-16_18H00M.png",990950
"AF_B20_E_2025-04-17_00H00M.png",993340
"AF_B20_E_2025-04-17_06H00M.png",993365
"AF_B20_E_2025-04-17_12H00M.png",995702
"AF_B20_E_2025-04-17_18H00M.png",997457
"AF_B20_E_2025-04-18_00H01M.png",998089
"AF_B20_E_2025-04-18_06H00M.png",997469
"AF_B20_E_2025-04-18_12H00M.png",1004845
"AF_B20_E_2025-04-18_18H01M.png",1006015
"AF_B20_E_2025-04-19_00H00M.png",1012030
"AF_B20_E_2025-04-19_06H01M.png",1006698
"AF_B20_E_2025-04-19_12H01M.png",1020432
"AF_B20_E_2025-04-19_18H01M.png",1024739
"AF_B20_E_2025-04-20_00H01M.png",1057556
"AF_B20_E_2025-04-20_06H00M.png",1057388
"AF_B20_E_2025-04-20_12H01M.png",1061404
"AF_B20_E_2025-04-20_18H00M.png",1065129
"AF_B20_E_2025-04-21_00H01M.png",1062849
"AF_B20_E_2025-04-21_06H01M.png",1062486
"AF_B20_E_2025-04-21_12H01M.png",1068316
"AF_B20_E_2025-04-21_18H00M.png",1066951
"AF_B20_E_2025-04-22_00H01M.png",1062991
"AF_B20_E_2025-04-22_06H00M.png",1069837
"AF_B20_E_2025-04-22_12H01M.png",1063472
"AF_B20_E_2025-04-22_18H00M.png",1079668
"AF_B20_E_2025-04-23_00H00M.png",1088669
"AF_B20_E_2025-04-23_06H00M.png",1086500
"AF_B20_E_2025-04-23_12H01M.png",1095798
"AF_B20_E_2025-04-23_18H01M.png",1101333
"AF_B20_E_2025-04-24_00H00M.png",1102379
"AF_B20_E_2025-04-24_06H01M.png",1112686
"AF_B20_E_2025-04-24_11H34M.png",1132746
"AF_B20_E_2025-04-24_12H00M.png",1130773
"AF_B20_E_2025-04-24_18H00M.png",1133992
"AF_B20_E_2025-04-25_00H00M.png",1124941
"AF_B20_E_2025-04-25_06H00M.png",1139163
"AF_B20_E_2025-04-25_12H00M.png",1154318
"AF_B20_E_2025-04-25_18H00M.png",1166086
"AF_B20_E_2025-04-26_00H00M.png",1161215
"AF_B20_E_2025-04-26_06H00M.png",1174294
"AF_B20_E_2025-04-26_12H00M.png",1176337
"AF_B20_E_2025-04-26_18H00M.png",1196456
"AF_B20_E_2025-04-27_00H00M.png",1173109
"AF_B20_E_2025-04-27_06H00M.png",1153177
"AF_B20_E_2025-04-27_12H00M.png",1163440
"AF_B20_E_2025-04-27_18H00M.png",1151647
"AF_B20_E_2025-04-28_00H00M.png",1158114
"AF_B20_E_2025-04-28_06H00M.png",1154648
"AF_B20_E_2025-04-28_12H00M.png",1168389
"AF_B20_E_2025-04-28_18H00M.png",1169832
"AF_B20_E_2025-04-29_00H00M.png",1172185
"AF_B20_E_2025-04-29_06H00M.png",1166893
"AF_B20_E_2025-04-29_12H00M.png",1164922
"AF_B20_E_2025-04-29_18H00M.png",1172866
"AF_B20_E_2025-04-30_00H00M.png",1170777
"AF_B20_E_2025-04-30_06H00M.png",1172186
"AF_B20_E_2025-04-30_12H00M.png",1182217
"AF_B20_E_2025-04-30_18H00M.png",1163728
"AF_B20_E_2025-05-01_00H00M.png",1142745
"AF_B20_E_2025-05-01_06H00M.png",1127875
"AF_B20_E_2025-05-01_12H00M.png",1152615
"AF_B20_E_2025-05-01_18H00M.png",1152657
"AF_B20_E_2025-05-02_00H00M.png",1140918
"AF_B20_E_2025-05-02_06H00M.png",1155375
"AF_B20_E_2025-05-02_12H00M.png",1168141
"AF_B20_E_2025-05-02_18H00M.png",1159128
"AF_B20_E_2025-05-03_00H00M.png",1142768
"AF_B20_E_2025-05-03_06H00M.png",1146462
"AF_B20_E_2025-05-03_12H00M.png",1165762
"AF_B20_E_2025-05-03_18H00M.png",1173121
"AF_B20_E_2025-05-04_00H00M.png",1177038
"AF_B20_E_2025-05-04_06H00M.png",1172782
"AF_B20_E_2025-05-04_12H00M.png",1178615
"AF_B20_E_2025-05-04_18H00M.png",1238915
"AF_B20_E_2025-05-05_00H00M.png",1220564
"AF_B20_E_2025-05-05_06H00M.png",1207711
"AF_B20_E_2025-05-05_12H00M.png",1196569
"AF_B20_E_2025-05-05_18H00M.png",1210981
"AF_B20_E_2025-05-06_00H00M.png",1237804
"AF_B20_E_2025-05-06_06H00M.png",1245177
"AF_B20_E_2025-05-06_12H00M.png",1231144
"AF_B20_E_2025-05-06_18H00M.png",1241404
"AF_B20_E_2025-05-07_00H00M.png",1246720
"AF_B20_E_2025-05-07_06H00M.png",1243300
"AF_B20_E_2025-05-07_12H00M.png",1250718
"AF_B20_E_2025-05-07_18H00M.png",1265373
"AF_B20_E_2025-05-08_00H00M.png",1275338
"AF_B20_E_2025-05-08_06H00M.png",1278865
"AF_B20_E_2025-05-08_12H00M.png",1272871
"AF_B20_E_2025-05-08_18H00M.png",1303600
"AF_B20_E_2025-05-09_00H00M.png",1295908
"AF_B20_E_2025-05-09_06H00M.png",1294727
"AF_B20_E_2025-05-09_12H00M.png",1293293
"AF_B20_E_2025-05-09_18H00M.png",1304355
"AF_B20_E_2025-05-10_00H00M.png",1310732
"AF_B20_E_2025-05-10_06H00M.png",1316369
"AF_B20_E_2025-05-10_12H00M.png",1324898
"AF_B20_E_2025-05-10_18H00M.png",1340862
"AF_B20_E_2025-05-11_00H00M.png",1336173
"AF_B20_E_2025-05-11_06H00M.png",1335610
"AF_B20_E_2025-05-11_12H00M.png",1348817
"AF_B20_E_2025-05-11_18H00M.png",1362390
"AF_B20_E_2025-05-12_00H00M.png",1376697
"AF_B20_E_2025-05-12_06H00M.png",1362245
"AF_B20_E_2025-05-12_12H00M.png",1360805
"AF_B20_E_2025-05-12_18H00M.png",1371999
"AF_B20_E_2025-05-13_00H00M.png",1368843
"AF_B20_E_2025-05-13_06H00M.png",1368849
"AF_B20_E_2025-05-13_12H00M.png",1379305
"AF_B20_E_2025-05-13_18H00M.png",1393597
"AF_B20_E_2025-05-14_00H00M.png",1390507
"AF_B20_E_2025-05-14_06H00M.png",1392115
"AF_B20_E_2025-05-14_08H20M.png",1374609
"AF_B20_E_2025-05-14_12H01M.png",1425752
"AF_B20_E_2025-05-14_18H01M.png",1427567
"AF_B20_E_2025-05-15_00H00M.png",1401146
"AF_B20_E_2025-05-15_06H00M.png",1415351
"AF_B20_E_2025-05-15_12H01M.png",1416742
"AF_B20_E_2025-05-15_18H01M.png",1375683
"AF_B20_E_2025-05-16_00H00M.png",1346243
"AF_B20_E_2025-05-16_06H00M.png",1350367
"AF_B20_E_2025-05-16_12H00M.png",1329635
"AF_B20_E_2025-05-16_18H00M.png",1324662
"AF_B20_E_2025-05-17_00H00M.png",1310336
"AF_B20_E_2025-05-17_06H00M.png",1315112
"AF_B20_E_2025-05-17_12H00M.png",1276174
"AF_B20_E_2025-05-17_18H00M.png",1308141
"AF_B20_E_2025-05-18_00H00M.png",1256536
"AF_B20_E_2025-05-18_06H00M.png",1259395
"AF_B20_E_2025-05-18_12H01M.png",1263778
"AF_B20_E_2025-05-18_18H00M.png",1277783
"AF_B20_E_2025-05-19_00H00M.png",1237802
"AF_B20_E_2025-05-19_06H00M.png",1223956
"AF_B20_E_2025-05-19_12H01M.png",1221934
"AF_B20_E_2025-05-19_18H01M.png",1253882
"AF_B20_E_2025-05-20_00H00M.png",1224287
"AF_B20_E_2025-05-20_06H00M.png",1236636
"AF_B20_E_2025-05-20_12H01M.png",1226177
"AF_B20_E_2025-05-20_18H00M.png",1221543
"AF_B20_E_2025-05-21_00H00M.png",1209875
"AF_B20_E_2025-05-21_06H01M.png",1206808
"AF_B20_E_2025-05-21_12H01M.png",1214462
"AF_B20_E_2025-05-21_18H00M.png",1211006
"AF_B20_E_2025-05-22_00H00M.png",1190490
"AF_B20_E_2025-05-22_06H00M.png",1185162
"AF_B20_E_2025-05-22_12H00M.png",1176575
"AF_B20_E_2025-05-22_18H01M.png",1179221
"AF_B20_E_2025-05-23_00H01M.png",1172865
"AF_B20_E_2025-05-23_06H00M.png",1174213
"AF_B20_E_2025-05-23_12H00M.png",1157109
"AF_B20_E_2025-05-23_18H00M.png",1178368
"AF_B20_E_2025-05-24_00H00M.png",1157886
"AF_B20_E_2025-05-24_06H01M.png",1154857
"AF_B20_E_2025-05-24_12H01M.png",1133240
"AF_B20_E_2025-05-24_18H00M.png",1151795
"AF_B20_E_2025-05-25_00H01M.png",1119749
"AF_B20_E_2025-05-25_06H00M.png",1125419
"AF_B20_E_2025-05-25_12H00M.png",1101530
"AF_B20_E_2025-05-25_18H00M.png",1126548
"AF_B20_E_2025-05-26_00H00M.png",1091195
"AF_B20_E_2025-05-26_06H00M.png",1068984
"AF_B20_E_2025-05-26_12H01M.png",1097116
"AF_B20_E_2025-05-26_18H00M.png",1086466
"AF_B20_E_2025-05-27_00H00M.png",1066285
"AF_B20_E_2025-05-27_06H00M.png",1065010
"AF_B20_E_2025-05-27_12H00M.png",1036356
"AF_B20_E_2025-05-27_18H00M.png",1051369
"AF_B20_E_2025-05-28_00H00M.png",1022315
"AF_B20_E_2025-05-28_06H00M.png",1024710
"AF_B20_E_2025-05-28_12H00M.png",957628
"AF_B20_E_2025-05-28_18H00M.png",1009535
"AF_B20_E_2025-05-29_00H01M.png",986232
"AF_B20_E_2025-05-29_06H00M.png",958318
"AF_B20_E_2025-05-29_12H01M.png",974977
"AF_B20_E_2025-05-29_18H01M.png",972749
"AF_B20_E_2025-05-30_00H00M.png",944629
"AF_B20_E_2025-05-30_06H01M.png",937402
"AF_B20_E_2025-05-30_12H01M.png",892120
"AF_B20_E_2025-05-30_18H01M.png",932274
"AF_B20_E_2025-05-31_00H00M.png",913202
"AF_B20_E_2025-05-31_06H00M.png",911177
"AF_B20_E_2025-05-31_12H01M.png",821760
"AF_B20_E_2025-05-31_18H01M.png",906353
"AF_B20_E_2025-06-01_00H00M.png",877158
"AF_B20_E_2025-06-01_12H00M.png",872278
"AF_B20_E_2025-06-01_18H01M.png",889547
"AF_B20_E_2025-06-02_00H01M.png",857212
"AF_B20_E_2025-06-02_06H01M.png",852546
"AF_B20_E_2025-06-02_12H01M.png",827918
"AF_B20_E_2025-06-02_18H00M.png",856682
"AF_B20_E_2025-06-03_00H00M.png",866746
"AF_B20_E_2025-06-03_06H00M.png",861875
"AF_B20_E_2025-06-03_12H01M.png",813217
"AF_B20_E_2025-06-03_18H00M.png",860736
"AF_B20_E_2025-06-04_00H01M.png",833812
"AF_B20_E_2025-06-04_06H01M.png",835271
"AF_B20_E_2025-06-04_12H01M.png",825379
"AF_B20_E_2025-06-04_18H01M.png",829803
"AF_B20_E_2025-06-05_00H01M.png",842632
"AF_B20_E_2025-06-05_06H00M.png",839277
"AF_B20_E_2025-06-05_12H01M.png",818477
"AF_B20_E_2025-06-05_18H00M.png",830573
"AF_B20_E_2025-06-06_00H00M.png",831751
"AF_B20_E_2025-06-06_06H01M.png",828682
"AF_B20_E_2025-06-06_12H00M.png",797131
"AF_B20_E_2025-06-06_18H00M.png",823663
"AF_B20_E_2025-06-07_00H00M.png",797578
"AF_B20_E_2025-06-07_06H00M.png",790325
"AF_B20_E_2025-06-07_12H00M.png",784344
"AF_B20_E_2025-06-07_18H01M.png",806703
"AF_B20_E_2025-06-08_00H01M.png",796321
"AF_B20_E_2025-06-08_06H00M.png",793537
"AF_B20_E_2025-06-08_12H01M.png",780612
"AF_B20_E_2025-06-08_18H01M.png",803658
"AF_B20_E_2025-06-09_00H00M.png",778032
"AF_B20_E_2025-06-09_06H00M.png",778851
"AF_B20_E_2025-06-09_12H00M.png",760502
"AF_B20_E_2025-06-09_18H01M.png",782280
"AF_B20_E_2025-06-10_00H00M.png",751610
"AF_B20_E_2025-06-10_06H00M.png",761236
"AF_B20_E_2025-06-10_12H00M.png",739199
"AF_B20_E_2025-06-10_18H01M.png",771668
"AF_B20_E_2025-06-11_00H00M.png",746904
"AF_B20_E_2025-06-11_06H00M.png",747699
"AF_B20_E_2025-06-11_18H01M.png",763356
"AF_B20_E_2025-06-12_00H01M.png",731395
"AF_B20_E_2025-06-12_06H00M.png",710414
"AF_B20_E_2025-06-12_12H01M.png",728666
